,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
639,2013-12-18 00:00:00,12.8787,167.94,38.5,129.08,1727.706,110.265,120.615,32.9565,17420.4648,144.53,123.3,68.28,2.682,1.106,1.822,1.847,0.235,0.847,0.083,3.61,1.25,2.872,2.215,4.716,4.216,3.77,4.011,4.21,2.405,0.794,1.65,0.188,1.029,2.921,3.62,2.815,2.555,1.0532,51535.99,0.87,0.87,146.92,386.67,2275076,894.568,5.051105,1.835,124.85,140.14,4.8362,1.683,1.213,1.046,2.431,125.872,130.71875,12.214,32.9253,2.0578,3.8924,4.0196,4.1335,4.2172,4.2421,4.2428,4.2273,4.2042,4.179,4.1297,3.51,3.6786,3.7976,3.9093,2.2241,3.436,3.646,3.743,3.793,32.75,28.25,12.5,3.4743,3.683,3.778,3.8266,119.23
640,2013-12-17 00:00:00,12.9559,167.55,38,129.43,1691.31,110.28,120.359,32.865,17926.9902,144.52,121.82,68.16,2.641,1.107,1.803,1.827,0.231,0.807,0.095,3.59,1.36,2.865,2.215,4.73,4.294,3.718,3.96,4.174,2.354,0.761,1.59,0.18,1.019,2.869,3.605,2.785,2.548,1.0739,51364.48,0.86,0.84,148.83,386.67,2275076,883.116,5.051023,1.825,124.99,140.29,4.7473,1.639,1.1849,1.006,2.392,125.458,131.3125,12.22,32.947,2.0356,3.8311,3.9487,4.0667,4.1562,4.185,4.147,4.1721,4.1486,4.1221,4.0724,3.428,3.5997,3.7212,3.9065,2.2465,3.414,3.628,3.727,3.778,32.25,27.75,11.75,3.4155,3.6285,3.7275,3.779,119.26
641,2013-12-16 00:00:00,12.9312,167.88,38.12,129.15,1667.39,110.25,119.492,32.88,17975.0645,144.61,122.57,68.7,2.676,1.116,1.832,1.835,0.254,0.824,0.107,3.57,1.37,2.882,2.215,4.826,4.344,3.766,3.999,4.196,2.322,0.819,1.603,0.161,1.009,2.884,3.63,2.798,2.54,1.0789,50657.45,0.87,0.88,153.05,386.67,2275076,879.013,5.050941,1.845,124.91,140.25,4.7993,1.652,1.228,1.055,2.36,125.218,130.84375,12.43,32.9516,2.0269,3.8666,3.9933,4.1056,4.155,4.2127,4.213,4.197,4.1734,4.1473,4.0977,3.4875,3.6553,3.7735,3.8659,2.2524,3.428,3.635,3.73,3.778,32.25,27.5,11.5,3.454,3.661,3.7568,3.804,119.15
642,2013-12-13 00:00:00,12.883,166.94,38.56,129.27,1709.539,110.265,118.965,32.8283,17771.3145,144.8,122.43,68.54,2.664,1.107,1.824,1.828,0.246,0.815,0.089,3.56,1.42,2.895,2.215,4.842,4.355,3.737,3.97,4.179,2.336,0.833,1.616,0.144,0.985,2.897,3.68,2.835,2.54,1.0873,50657.45,0.885,0.89,148.99,386.67,2275076,875.744,5.050695,1.845,124.92,140.25,4.7737,1.674,1.248,1.072,2.381,125.158,131.125,12.45,32.897,2.0391,3.8492,3.9728,4.0832,4.134,4.1889,4.148,4.1758,4.152,4.1245,4.0742,3.474,3.641,3.7576,3.8731,2.2232,3.422,3.628,3.722,3.769,32,27.25,11.38,3.4383,3.643,3.7355,3.7848,119.21
643,2013-12-12 00:00:00,12.9653,169.86,39.67,129.16,1672.595,110.245,119.034,32.7158,18253.3477,144.72,124.25,69,2.665,1.1,1.818,1.839,0.253,0.827,0.09,3.56,1.43,2.897,2.215,4.786,4.292,3.769,4.002,4.2,2.35,0.842,1.641,0.139,0.988,2.898,3.71,2.89,2.543,1.0861,50583.65,0.89,0.9,153.42,386.67,2272253,863.408,5.050613,1.845,124.87,140.1,4.797,1.605,1.263,0.815,2.32,125.403,130.75,12.478,32.8196,2.0432,3.8659,3.9899,4.1001,4.1545,4.2062,4.1665,4.1916,4.1681,4.1417,4.0919,3.4885,3.6594,3.7758,3.8731,2.2232,3.428,3.634,3.73,3.778,31.88,27.25,10.88,3.451,3.6535,3.749,3.798,119.21
644,2013-12-11 00:00:00,13.0399,169.86,39.67,129.44,1673.8,110.3,118.961,32.734,18389.6699,144.94,124.25,69,2.648,1.099,1.811,1.814,0.232,0.793,0.077,3.52,1.44,2.892,2.215,4.763,4.275,3.759,3.995,4.19,2.331,0.862,1.633,0.141,0.977,2.863,3.715,2.895,2.545,1.0764,52104.9,0.89,0.91,153.42,386.67,2272253,863.408,5.050531,1.855,125.05,140.3,4.8043,1.636,1.281,0.855,2.336,125.448,130.96875,12.444,32.773,2.0431,3.8266,3.9727,4.0676,4.1724,4.2002,4.1625,4.1864,4.1631,4.1373,4.0878,3.4665,3.6344,3.7499,3.8938,2.2003,3.368,3.579,3.682,3.737,32.5,27.5,11.25,3.4335,3.6445,3.7398,3.7935,119.29
645,2013-12-10 00:00:00,12.8673,171.31,40.48,129.87,1642.858,110.325,118.989,32.7881,18094.4043,144.77,122.81,68.15,2.613,1.079,1.781,1.835,0.219,0.801,0.06,3.51,1.44,2.894,2.215,4.764,4.277,3.708,3.947,4.141,2.338,0.855,1.641,0.153,0.991,2.881,3.69,2.88,2.54,1.0872,52150.99,0.9,0.91,153.11,386.67,2272253,843.301,5.050449,1.875,125.06,140.17,4.7595,1.637,1.283,0.85,2.332,125.599,131.71875,12.507,32.715,2.0274,3.79,3.9185,4.0338,4.089,4.1511,4.1165,4.138,4.1148,4.0893,4.0402,3.4055,3.5781,3.6949,3.8857,2.2011,3.372,3.581,3.682,3.734,32.75,28,12,3.39,3.601,3.6988,3.7513,119.5
646,2013-12-09 00:00:00,12.8556,168.48,41.06,129.03,1707.099,110.315,119.06,32.7917,18110.5879,144.68,122.4,69.79,2.669,1.084,1.812,1.839,0.226,0.803,0.059,3.54,1.44,2.897,2.215,4.76,4.279,3.743,3.977,4.18,2.352,0.895,1.674,0.158,0.999,2.92,3.68,2.88,2.54,1.0902,52277.47,0.9,0.895,153,386.67,2272253,835.659,5.050367,1.86,125.06,140.09,4.8072,1.663,1.335,0.886,2.343,125.923,130.78125,12.554,32.7373,2.0322,3.8257,3.9539,4.0671,4.1175,4.1811,4.1445,4.1661,4.1428,4.1181,4.0692,3.44,3.6148,3.7317,3.8381,2.1878,3.396,3.607,3.708,3.76,32,27,11,3.4178,3.627,3.7245,3.777,119.2
647,2013-12-06 00:00:00,12.9318,170.93,40.94,128.73,1704.234,110.355,118.941,32.959,18336.0664,146.83,121.16,70.63,2.69,1.094,1.827,1.842,0.216,0.807,0.057,3.61,1.44,2.903,2.215,4.785,4.301,3.763,3.993,4.19,2.377,0.927,1.701,0.158,1.001,2.902,3.73,2.91,2.54,1.0937,51835.47,0.9,0.91,152.93,386.67,2272253,835.848,5.050121,1.86,124.39,140,4.8446,1.699,1.335,0.919,2.373,125.928,130.375,12.647,32.7645,2.0256,3.8549,3.9828,4.098,4.153,4.216,4.2185,4.2027,4.179,4.1526,4.1029,3.47,3.6421,3.7595,3.8893,2.1889,3.437,3.651,3.753,3.807,33,28,12.25,3.444,3.655,3.7543,3.8074,119.13
648,2013-12-05 00:00:00,13.0903,168.56,40.56,129.12,1696.665,110.375,118.823,33.0652,18817.5371,146.82,120.92,70.11,2.676,1.087,1.813,1.861,0.208,0.823,0.054,3.59,1.44,2.919,2.215,4.765,4.287,3.796,4.032,4.219,2.39,0.945,1.708,0.164,0.988,2.917,3.75,2.92,2.54,1.0982,51532.38,0.9,0.91,147.62,386.67,2309374,828.849,5.050039,1.865,124.46,139.96,4.9026,1.699,1.364,0.936,2.369,125.931,130.4375,12.643,32.9538,2.0368,3.888,4.0169,4.1323,4.185,4.2499,4.214,4.2364,4.2126,4.1866,4.1369,3.4985,3.6722,3.815,3.8893,2.1889,3.431,3.643,3.745,3.799,33.5,29.05,12.75,3.471,3.682,3.781,3.8355,119.25
649,2013-12-04 00:00:00,13.0434,169.27,40.61,129.35,1733.031,110.45,119.074,33.2421,18936.0723,147.15,121.94,68.27,2.652,1.066,1.778,1.814,0.167,0.759,0.031,3.54,1.44,2.89,2.215,4.779,4.285,3.776,4.017,4.208,2.37,0.961,1.699,0.14,0.972,2.902,3.73,2.92,2.55,1.1007,50980.37,0.9,0.91,148.31,386.67,2309374,817.808,5.049957,1.885,124.75,140.38,4.8654,1.675,1.369,0.936,2.34,125.952,130.625,12.687,33.192,2.0484,3.8478,3.9812,4.1034,4.167,4.232,4.1985,4.2201,4.196,4.1695,4.1197,3.4535,3.6273,3.7498,3.9138,2.2093,3.425,3.641,3.747,3.805,34,29.38,13,3.443,3.662,3.766,3.8215,119.45
650,2013-12-03 00:00:00,13.1017,167.54,40.24,129.81,1690.782,110.54,119.966,33.2619,19308.7871,147.63,121.78,67.36,2.587,1.071,1.74,1.725,0.124,0.68,0.022,3.52,1.44,2.802,2.215,4.766,4.277,3.714,3.95,4.136,2.313,0.933,1.642,0.122,0.917,2.816,3.73,2.94,2.55,1.1011,51077.8,0.895,0.905,148.41,386.67,2309374,816.385,5.049875,1.875,125.2,141.28,4.8256,1.646,1.345,0.931,2.315,125.931,131.65625,12.673,33.2611,2.0431,3.8067,3.9408,4.0608,4.12,4.1861,4.151,4.1726,4.1493,4.1248,4.076,3.4065,3.586,3.7088,3.9011,2.2065,3.369,3.588,3.696,3.752,35.75,31,14.5,3.4078,3.624,3.725,3.78,119.52
651,2013-12-02 00:00:00,13.2169,168.5,41.06,129.53,1683.206,110.54,119.953,33.1658,19449.0098,147.7,122.8,66.81,2.607,1.107,1.774,1.744,0.129,0.687,0.021,3.54,1.44,2.813,2.215,4.76,4.268,3.723,3.96,4.144,2.308,0.936,1.648,0.112,0.932,2.848,3.73,2.88,2.53,1.0977,51982.76,0.9,0.905,145.33,386.67,2309374,818.416,5.047024,1.88,125.14,141.12,4.8453,1.646,1.353,0.931,2.305,125.919,131.25,12.662,33.224,2.0387,3.8186,3.9515,4.0828,4.1642,4.1973,4.2017,4.1862,4.163,4.1373,4.0881,3.4511,3.5999,3.7213,3.8444,2.2239,3.394,3.611,3.716,3.772,35.75,30.75,14.5,3.419,3.634,3.737,3.7925,119.38
652,2013-11-29 00:00:00,13.1093,173.96,40.8,130.1,1728.425,110.56,119.872,33.1742,19163.5234,147.83,125.94,68.91,2.556,1.097,1.735,1.693,0.117,0.652,0.025,3.56,1.44,2.788,2.215,4.782,4.276,3.667,3.911,4.096,2.236,0.861,1.571,0.11,0.897,2.769,3.67,2.86,2.53,1.1011,52306.24,0.9,0.9,149.6,386.67,2309374,821.532,5.038482,1.865,125.3,141.71,4.7309,1.577,1.28,0.858,2.236,125.941,132.21875,12.682,33.1507,2.0192,3.7524,3.8843,4.0068,4.1049,4.1416,4.1478,4.1328,4.1132,4.0939,4.0481,3.3799,3.5296,3.6618,3.8106,2.2371,3.341,3.559,3.666,3.721,35.38,30.5,14.5,3.359,3.578,3.687,3.745,119.56
653,2013-11-28 00:00:00,13.0756,170.02,40.83,130.23,1728.425,110.55,119.779,33.0083,19171.209,147.83,126.1,67.67,2.537,1.091,1.719,1.695,0.121,0.657,0.025,3.56,1.44,2.803,2.215,4.776,4.284,3.657,3.909,4.108,2.226,0.855,1.55,0.117,0.911,2.738,3.65,2.85,2.53,1.0862,52371.47,0.89,0.91,143.65,386.67,2290389,813.707,5.035637,1.86,125.28,141.65,4.7389,1.552,1.29,0.85,2.226,125.945,132.21875,12.757,33.1605,2.0149,3.7364,3.8743,3.9993,4.1004,4.1399,4.1445,4.1277,4.1053,4.0822,4.0346,3.3606,3.5087,3.709,3.8106,2.2371,3.333,3.555,3.668,3.729,35,30.5,14,3.363,3.5735,3.687,3.743,119.52
654,2013-11-27 00:00:00,13.1226,171.04,40.4,130.1,1730.166,110.55,119.779,33.0083,19163.5859,147.78,124.59,66.45,2.548,1.098,1.729,1.717,0.131,0.67,0.026,3.57,1.44,2.815,2.215,4.767,4.248,3.657,3.909,4.108,2.261,0.86,1.569,0.1,0.885,2.768,3.64,2.83,2.53,1.0842,51979.28,0.89,0.89,142.28,386.67,2290389,800.675,5.032795,1.855,125.29,141.63,4.7362,1.555,1.278,0.845,2.246,125.945,132.21875,12.836,33.1886,2.0254,3.7395,3.8758,4.0013,4.1022,4.1411,4.1468,4.1306,4.1079,4.0836,4.0352,3.361,3.5134,3.6388,3.815,2.2436,3.346,3.565,3.678,3.731,35,30,13.75,3.3568,3.579,3.6848,3.7434,119.52
655,2013-11-26 00:00:00,13.0553,166.63,41.4,130.47,1756.268,110.55,119.541,32.9448,19335.1973,147.84,120.02,65.38,2.522,1.098,1.715,1.687,0.123,0.647,0.028,3.56,1.44,2.818,2.215,4.782,4.277,3.635,3.896,4.102,2.245,0.883,1.564,0.101,0.877,2.732,3.64,2.83,2.53,1.0912,51166.36,0.9,0.9,140.63,386.67,2290389,791.021,5.029954,1.85,125.26,141.7,4.6897,1.577,1.288,0.876,2.263,125.94,132.71875,12.891,32.9138,2.0119,3.6774,3.8339,3.9473,4.032,4.1054,4.079,4.0978,4.0753,4.0499,4.0012,3.29,3.465,3.5929,3.815,2.2436,3.288,3.511,3.624,3.687,34.5,29,13,3.324,3.5485,3.6568,3.7152,119.6
656,2013-11-25 00:00:00,13.0464,166.04,40.68,129.83,1796.95,110.535,119.754,32.8588,19236.5645,147.43,119.73,65.34,2.556,1.106,1.738,1.722,0.13,0.669,0.034,3.57,1.44,2.849,2.215,4.786,4.275,3.653,3.918,4.123,2.278,0.9,1.605,0.121,0.908,2.77,3.65,2.84,2.53,1.0997,51849.29,0.88,0.91,142.14,386.67,2290389,792.388,5.027114,1.86,125.15,141.32,4.7015,1.61,1.318,0.899,2.278,125.924,131.96875,12.903,32.9173,2.0077,3.7083,3.8464,3.9728,4.0415,4.1175,4.1247,4.1085,4.0854,4.0603,4.0117,3.328,3.4798,3.6052,3.7982,2.2497,3.328,3.55,3.666,3.728,33.25,28.5,12,3.3345,3.558,3.665,3.7265,119.39
657,2013-11-22 00:00:00,12.968,162.81,40.75,129.73,1809.246,110.52,121.485,32.8996,19344.7246,147.38,119.09,65.57,2.574,1.106,1.759,1.746,0.135,0.687,0.044,3.63,1.44,2.852,2.215,4.762,4.24,3.663,3.92,4.135,2.298,0.903,1.619,0.134,0.948,2.791,3.64,2.83,2.54,1.1034,51368.99,0.89,0.91,143.66,386.67,2290389,798.092,5.018606,1.87,125.02,140.95,4.7266,1.625,1.29,0.901,2.304,126.586,131.90625,12.928,32.8128,2.0053,3.7265,3.8654,3.9943,4.0987,4.1396,4.1472,4.1315,4.1082,4.0824,4.0334,3.3486,3.4997,3.6268,3.8292,2.2728,3.335,3.553,3.662,3.725,33.63,29.25,12.75,3.35,3.5745,3.6868,3.7478,119.35
658,2013-11-21 00:00:00,13.028,161.39,40.76,129.27,1825.935,110.59,118.216,33.051,19692.3145,146.98,119.3,63.36,2.623,1.106,1.779,1.741,0.101,0.66,0.011,3.63,1.44,2.855,2.215,4.74,4.226,3.724,3.984,4.197,2.249,0.843,1.561,0.124,0.94,2.818,3.68,2.83,2.53,1.1231,51609.32,0.89,0.89,137.46,386.67,2253821,801.606,5.015773,1.85,125.19,140.98,4.7697,1.573,1.248,0.839,2.267,125.855,131.28125,12.928,33.0313,2.016,3.7562,3.8963,4.026,4.1312,4.1731,4.1815,4.166,4.1428,4.1172,4.0682,3.333,3.5276,3.6559,3.8292,2.2728,3.361,3.586,3.696,3.759,31.25,26.5,9.75,3.3761,3.6011,3.7118,3.773,119.27
659,2013-11-20 00:00:00,13.0924,159.47,40.57,129.21,1817.06,110.605,119.801,32.6971,19611.0391,147.13,120.31,64.36,2.635,1.123,1.804,1.714,0.098,0.641,0.007,3.58,1.44,2.842,2.215,4.684,4.19,3.742,4.016,4.224,2.204,0.833,1.535,0.13,0.934,2.733,3.64,2.82,2.53,1.1223,52002.51,0.89,0.91,137.3,386.67,2253821,802.586,5.012941,1.855,125.36,141.44,4.7906,1.54,1.245,0.824,2.209,125.782,131.03125,12.943,32.9964,2.0153,3.7732,3.916,4.0493,4.115,4.2,4.174,4.192,4.1688,4.144,4.0953,3.345,3.5403,3.6706,3.8875,2.2706,3.297,3.534,3.641,3.711,31.38,26.75,10,3.3935,3.6235,3.7338,3.7965,119.18
660,2013-11-19 00:00:00,12.9671,163.4,41.71,129.76,1787.105,110.56,119.149,32.6029,18829.584,147.06,119.22,65.51,2.56,1.128,1.782,1.719,0.117,0.662,0.017,3.55,1.45,2.832,2.215,4.684,4.186,3.616,3.892,4.122,2.208,0.836,1.538,0.179,0.961,2.724,3.63,2.81,2.54,1.123,51905.15,0.89,0.9,134.39,386.67,2253821,807.747,5.010111,1.86,125.25,141.41,4.6042,1.541,1.25,0.829,2.21,125.976,132.46875,12.977,32.745,2.0113,3.6545,3.7947,3.9249,3.999,4.0751,4.05,4.0694,4.0466,4.021,3.9723,3.2435,3.4271,3.553,3.911,2.2475,3.259,3.484,3.596,3.656,31.5,26.63,10.5,3.2955,3.5215,3.6323,3.6935,119.22
661,2013-11-18 00:00:00,12.894,166.88,42.51,130.04,1736.252,110.58,119.418,32.5666,18622.3164,147.07,122.67,66.01,2.526,1.104,1.744,1.681,0.107,0.633,0.017,3.55,1.45,2.828,2.215,4.708,4.205,3.569,3.842,4.065,2.206,0.845,1.542,0.153,0.949,2.721,3.59,2.82,2.54,1.1404,52151.92,0.89,0.9,136.06,386.67,2253821,815.89,5.007283,1.87,125.4,141.85,4.5754,1.552,1.269,0.834,2.216,125.988,133,13.024,32.5673,2.0221,3.616,3.7584,3.8897,3.963,4.0421,4.0175,4.0366,4.014,3.9891,3.9411,3.199,3.3885,3.515,3.8,2.2444,3.25,3.475,3.585,3.655,32.75,28.13,12,3.2653,3.494,3.6023,3.6642,119.27
662,2013-11-15 00:00:00,12.9346,166.88,42.51,129.76,1814.169,110.565,118.644,32.7019,18459.25,146.84,122.67,66.01,2.562,1.117,1.779,1.706,0.11,0.648,0.002,3.55,1.45,2.839,2.215,4.71,4.207,3.609,3.883,4.105,2.262,0.867,1.594,0.166,0.967,2.745,3.6,2.82,2.54,1.1401,51750.42,0.89,0.9,136.06,386.67,2253821,815.89,5.005916,1.885,125.33,141.63,4.6242,1.603,1.3,0.861,2.277,126.05,132.53125,13.033,32.5815,2.0296,3.6676,3.8126,3.94,4.0401,4.0807,4.089,4.0752,4.0529,4.0273,3.9786,3.2917,3.4354,3.5735,3.7947,2.2545,3.297,3.53,3.633,3.698,33,28,11.75,3.3045,3.529,3.6375,3.6987,119.14
663,2013-11-14 00:00:00,12.9647,164.54,42.43,129.82,1820.69,110.59,119.131,32.665,18568.2539,146.72,118.23,65.33,2.554,1.106,1.779,1.701,0.105,0.631,-0.006,3.55,1.45,2.824,2.215,4.74,4.24,3.6,3.879,4.094,2.276,0.887,1.611,0.151,0.976,2.755,3.58,2.81,2.54,1.1402,51472.3,0.89,0.91,134.57,386.67,2302695,805.016,5.00546,1.885,125.43,141.7,4.6559,1.624,1.323,0.887,2.287,126.359,132.53125,13.04,32.7663,2.0336,3.6795,3.8215,3.955,4.0649,4.1101,4.1202,4.1044,4.0817,4.057,4.0088,3.2935,3.4489,3.576,3.7947,2.2545,3.31,3.538,3.651,3.716,35.5,31.29,14.75,3.3215,3.5485,3.661,3.7237,119.14
664,2013-11-13 00:00:00,13.0216,160.78,41.94,129.38,1821.709,110.595,119.04,32.865,18975.4043,146.59,117.05,65.8,2.581,1.108,1.806,1.735,0.1,0.643,0.006,3.59,1.44,2.853,2.215,4.744,4.252,3.635,3.917,4.124,2.315,0.889,1.641,0.179,0.995,2.802,3.56,2.82,2.54,1.1448,51076.21,0.92,0.9,133.78,386.67,2302695,789.958,5.005004,1.88,125.35,141.33,4.7229,1.64,1.316,0.881,2.318,126.386,131.9375,13.03,32.746,2.0449,3.7258,3.8672,4,4.07,4.1534,4.122,4.1464,4.1238,4.1002,4.0522,3.3015,3.4948,3.622,3.7867,2.2547,3.366,3.587,3.695,3.755,37.69,32.38,15.75,3.3555,3.584,3.6955,3.757,118.9
665,2013-11-12 00:00:00,13.177,156.56,40.93,128.92,1802.391,110.565,118.648,32.8129,18961.2031,146.44,118.33,65.09,2.647,1.139,1.867,1.789,0.102,0.688,0.002,3.63,1.44,2.897,2.215,4.742,4.249,3.688,3.957,4.16,2.381,0.909,1.701,0.173,1.025,2.804,3.59,2.85,2.54,1.138,52083.62,0.91,0.9,135.52,386.67,2302695,779.616,5.004549,1.89,125.12,140.7,4.7791,1.703,1.342,0.902,2.38,127.303,131.5,13.021,32.8607,2.0544,3.8155,3.9507,4.0727,4.1731,4.2113,4.2176,4.2009,4.1783,4.1548,4.1065,3.4503,3.5975,3.7218,3.8191,2.2522,3.405,3.625,3.732,3.792,37.94,33.04,16.44,3.4253,3.645,3.752,3.811,118.78
666,2013-11-11 00:00:00,13.2155,156.7,40.6,129.34,1805.11,110.565,113.523,32.5417,18966.1758,146.76,118.68,65.54,2.609,1.129,1.838,1.754,0.096,0.679,0.002,3.66,1.45,2.875,2.215,4.727,4.241,3.666,3.943,4.156,2.409,0.994,1.762,0.112,0.956,2.805,3.58,2.83,2.54,1.1339,52021.23,0.91,0.91,132.68,386.67,2302695,780.966,5.004093,1.91,125.13,141.01,4.7577,1.774,1.42,0.998,2.415,127.888,131.46875,13.002,32.8287,2.0436,3.7812,3.9192,4.0454,4.1472,4.1893,4.2017,4.1908,4.1697,4.1444,4.0956,3.4142,3.5629,3.6959,3.8573,2.2632,3.382,3.605,3.715,3.773,38.75,33.25,17,3.291,3.604,3.756,3.794,118.92
667,2013-11-08 00:00:00,13.1681,155.76,41.53,129.34,1766.202,110.55,113.523,32.5417,18605.873,146.71,118.73,65.72,2.609,1.129,1.838,1.757,0.099,0.688,0.012,3.61,1.44,2.875,2.215,4.671,4.192,3.666,3.943,4.156,2.406,0.988,1.751,0.157,0.974,2.767,3.49,2.78,2.54,1.1106,51926.48,0.9,0.91,133.81,386.67,2302695,783.526,5.002727,1.915,125.1,141.02,4.7736,1.764,1.41,0.993,2.405,127.888,131.75,13,32.6748,2.0383,3.7934,3.9301,4.0559,4.1255,4.1966,4.1685,4.1889,4.1666,4.1429,4.0948,3.388,3.569,3.6946,3.8454,2.2532,3.381,3.603,3.712,3.771,38.75,33.5,16.75,3.41,3.6265,3.74,3.7995,118.92
668,2013-11-07 00:00:00,13.2241,158.6,42.57,130.17,1818.34,110.59,118.035,32.3738,18555.6602,147.14,117.33,67.13,2.519,1.098,1.763,1.684,0.086,0.627,0,3.63,1.45,2.833,2.215,4.674,4.199,3.509,3.786,4.017,2.353,0.961,1.701,0.131,0.932,2.668,3.52,2.8,2.54,1.115,52482.9,0.94,0.93,135.73,386.67,2276425,782.165,5.002271,1.93,125.47,141.83,4.5777,1.709,1.389,0.957,2.361,127.885,133.6875,12.959,32.4897,2.0355,3.6185,3.7574,3.8883,3.961,4.04,4.016,4.0337,4.012,3.9889,3.9417,3.209,3.3915,3.5186,3.8454,2.2532,3.256,3.486,3.598,3.66,39.25,34.25,17.25,3.2695,3.4965,3.6045,3.6655,119.16
669,2013-11-06 00:00:00,13.173,160.85,43.17,130.07,1804.715,110.475,118.084,32.4665,17941.3945,146.63,117.9,67.42,2.537,1.12,1.789,1.741,0.135,0.711,0.007,3.68,1.48,2.889,2.215,4.668,4.191,3.572,3.857,4.089,2.399,1.046,1.781,0.183,0.973,2.715,3.5,2.79,2.53,1.1427,52773.35,0.94,0.93,136.41,386.67,2276425,778.583,5.001816,2.035,124.99,141.15,4.6292,1.796,1.475,1.056,2.412,127.862,133.09375,12.955,32.4158,2.0354,3.6796,3.8224,3.9578,4.032,4.1171,4.094,4.113,4.091,4.0674,4.0197,3.262,3.4477,3.5768,3.7084,2.2479,3.297,3.528,3.646,3.706,39.5,34.5,17.5,3.3223,3.552,3.6652,3.7317,119.08
670,2013-11-05 00:00:00,13.1625,158.74,42.52,130.15,1843.31,110.46,118.047,32.3638,18147.2109,146.82,118.13,67.29,2.535,1.13,1.807,1.743,0.141,0.723,0.009,3.7,1.5,2.894,2.215,4.603,4.123,3.576,3.853,4.081,2.373,1.043,1.767,0.182,0.971,2.721,3.52,2.79,2.53,1.1427,52400.49,0.95,0.94,138.7,386.67,2276425,781.246,5.001361,2.035,124.91,141.16,4.6718,1.787,1.473,1.052,2.387,127.816,132.96875,12.949,32.5177,2.0295,3.7187,3.8553,3.9836,4.0555,4.1306,4.103,4.1248,4.1029,4.0793,4.0314,3.3125,3.495,3.6177,3.7732,2.266,3.303,3.526,3.633,3.695,40,35.35,18.5,3.3465,3.571,3.6805,3.7423,119
671,2013-11-04 00:00:00,12.9956,159.99,43.32,130.53,1848.88,110.53,118.291,32.1808,17927.082,147.18,119.58,68.26,2.495,1.119,1.772,1.677,0.114,0.658,0.006,3.66,1.53,2.819,2.215,4.577,4.102,3.494,3.772,3.998,2.289,1.01,1.681,0.163,0.938,2.625,3.48,2.79,2.54,1.0845,52650.08,0.95,0.94,141.07,386.67,2276425,784.321,5.000905,2,125.28,141.89,4.5551,1.694,1.42,1.005,2.302,127.725,133.96875,12.947,32.378,2.0161,3.6299,3.7659,3.8939,3.9999,4.0428,4.0521,4.0372,4.0156,3.9922,3.9448,3.23,3.4078,3.5289,3.7714,2.233,3.245,3.463,3.574,3.637,40,35,18.75,3.2765,3.4985,3.6075,3.669,119.17
672,2013-11-01 00:00:00,13.0599,159.09,43.42,130.36,1866.457,110.535,117.993,32.1808,18060.2715,147.14,122.38,68.6,2.497,1.124,1.776,1.691,0.114,0.664,0,3.63,1.55,2.823,2.215,4.543,4.073,3.507,3.774,3.987,2.293,1.002,1.675,0.172,0.947,2.647,3.45,2.77,2.53,1.0845,52473.82,0.95,0.94,141.14,386.67,2276425,785.573,4.997946,1.995,125.31,141.85,4.5738,1.681,1.42,1.006,2.302,127.629,133.75,12.953,32.445,2.017,3.6429,3.7752,3.8985,3.967,4.0405,4.012,4.0329,4.0102,3.9849,3.9365,3.2505,3.4234,3.5433,3.6961,2.2391,3.265,3.481,3.586,3.647,39.5,34.25,18,3.286,3.5035,3.6095,3.668,119.08
673,2013-10-31 00:00:00,13.0217,155.95,43.83,131.35,1851.816,110.52,117.458,32.0394,17826.582,147.17,122.05,67.88,2.424,1.112,1.721,1.674,0.115,0.659,-0.008,3.62,1.56,2.812,2.215,4.505,4.076,3.443,3.72,3.934,2.269,1.016,1.67,0.161,0.933,2.617,3.39,2.74,2.53,1.0845,52334.51,0.94,0.94,140.91,386.67,2242625,779.989,4.996695,2,125.29,142,4.4752,1.692,1.453,1.027,2.285,127.376,134.8125,12.929,32.0607,1.9968,3.5655,3.6987,3.8231,3.9243,3.9648,3.9747,3.9616,3.94,3.9148,3.8669,3.1979,3.3437,3.462,3.6961,2.2391,3.197,3.416,3.526,3.584,39.5,34,17.5,3.2198,3.4375,3.5425,3.6025,119.38
674,2013-10-30 00:00:00,12.9349,156.07,43.57,131.31,1828.99,110.44,118.115,32.0358,17579.6035,147.11,121.9,67.78,2.425,1.104,1.721,1.688,0.155,0.706,0.006,3.58,1.55,2.829,2.215,4.48,4.055,3.434,3.72,3.941,2.257,1.005,1.65,0.144,0.953,2.541,3.37,2.73,2.54,1.0845,52349.3,0.94,0.94,141.34,386.67,2242625,771.755,4.995443,2.01,125.05,141.85,4.4465,1.673,1.455,1.016,2.268,127.625,134.96875,12.93,31.9944,1.995,3.542,3.6796,3.8094,3.883,3.9619,3.942,3.9582,3.9365,3.9123,3.8648,3.1435,3.318,3.4402,3.6386,2.2449,3.146,3.37,3.488,3.547,39.25,34.13,17.5,3.208,3.429,3.5405,3.6025,119.34
